ID,109,127,134,142,152,201,202,206,211,214b,215,219,225,311,321,340,341,342,343,344,345,406,516,701,703,705,707,712,713,715,717,9J,9A,9N,100b,101,302,308,229w,229x,229y,229z,231,238
277425,,"(('Kathiani', 'Machakos', 'Kenya'),)","(('Mtitowandei', 'Makueni', 'Kenya'),)","(('Makueni', 'Makueni', 'Kenya'), ('Makueni', 'Makueni', 'Kenya'))",,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Mombasa', 'Mombasa', 'Kenya'),)","(('Mtitowandei', 'Makueni', 'Kenya'),)","(('Kathiani', 'Machakos', 'Kenya'),)",,,"(('kathiani', 'machakos', 'Kenya'),)","(('Machakos', 'Machakos', 'Kenya'),)","(('Kathiani', 'Machakos', 'Kenya'), ('Kathiani', 'Machakos', 'Kenya'))","(('Syokimau', 'Machakos', 'Kenya'),)",,"(('Kathiani', 'Machakos', 'Kenya'),)",,"(('Mombasa', 'Mombasa', 'Kenya'),)","(('Texas', 'Texas City', 'Usa'),)","(('Texas', 'Texas City', 'Kenya'),)",,,"(('Kathiani', 'Machakos', 'Kenya'),)","(('Kathiani', 'Machakos', 'Kenya'),)","(('Kathiani', 'Machakos', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kathiani', 'Kenya'),)","(('Machakos', 'Machakos', 'Kenya'),)","(('Kwa Chief', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Juja', 'Nairobi', 'Kenya'), ('Kikuyu', 'Nairobi', 'Kenya'))","(('Kathiani', 'Nairobi', 'Kenya'), ('Juja', 'Nairobi', 'Kenya'))"
277426,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,"(('Gonjoni', 'Kwale', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Canada', 'Canada', 'Canada'),)",,,,"(('kawangware', 'Nairobi', 'Kenya'),)",,,,"(('Nyali', 'Mombasa', 'Kenya'),)",,"(('Kawangware', 'Nairobi', 'Kenya'),)",,"(('Canada', 'Canada', 'Canada'),)","(('Canada', 'Canada', 'Canada'),)","(('Canada', 'Canada', 'Canada'),)",,,"(('Canada', 'Canada', 'Canada'),)","(('Canada', 'Canada', 'Canada'),)","(('Canada', 'Canada', 'Canada'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kasipul', 'Kenya'),)","(('Oyugis', 'Oyugis', 'Kenya'),)","(('Equity Area', 'Nairobi', 'Kenya'),)","(('Kawangware Primary', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware ', 'Nairobi', 'Kenya'),)","(('Kabondo ', 'Nairobi', 'Kenya'),)"
277444,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Butula', 'Busia', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,"(('Busia', 'Busia', 'Kenya'),)","(('Nairobi Nursing School', 'Nairobi', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,,"(('Nairobi Cbd', 'Nairobi', 'Kenya'), ('Eldoret Town', 'Eldoret', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'), ('Kangemi', 'Nairobi', 'Kenya'))","(('Nambale', 'Busia', 'Kenya'), ('Nambale', 'Busia', 'Kenya'))",,"(('Nambale', 'Busia', 'Kenya'),)",,,,,,"(('Bungoma Town', 'Bungoma', 'Kenya'),)","(('Usa', 'Usa', 'Usa'),)","(('Canada', 'Ottawa', 'Canada'),)",,"(('Canada', 'Ottawa', 'Canada'),)",,,"(('Joska', 'Machakos', 'Kenya'),)","(('Joska', 'Machakos', 'Kenya'),)",,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nambale', 'Kenya'),)","(('Busia', 'Busia', 'Kenya'),)","(('Nairobi Hospital', 'Nairobi', 'Kenya'),)","(('Nairobi Hospital', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Other (Specify)', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Hurlingham', 'Nairobi', 'Kenya'),)","(('Nairobi Nursing Home ', 'Nairobi', 'Kenya'), ('Kangemi ', 'Nairobi', 'Kenya'))","(('-1', 'Nairobi', 'Kenya'),)"
277446,"(('Buterere', 'Bujumbura', 'Burundi'),)","(('Buterere', 'Bujumbura', 'Kenya'),)",,"(('Bujumbura', 'Bujumbura', 'Burundi'), ('Bujumbura', 'Bujumbura', 'Burundi'))",,"(('Chibutoki', 'Bujumbura', 'Burundi'),)","(('Katoi', 'Goma', 'Drc'), ('Kawangware', 'Nairobi', 'Kenya'))",,,,,"(('America', 'America', 'United States Of America'),)","(('Chibutoki', 'Bujumbura', 'Burundi'), ('Chibutoki', 'Bujumbura', 'Burundi'))","(('Buterere', 'Bujumbura', 'Burundi'), ('Chibutoki', 'Bujumbura', 'Burundi'))",,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Buterere', 'Bujumbura', 'Kenya'),)","(('Buterere', 'Bujumbura', 'Burundi'),)",,,,"(('Chibitoki', 'Bujumbura', 'Burundi'), ('Buterere', 'Bujumbura', 'Burundi'))",,"(('America', 'America', 'United States Of America'),)",,,,,"(('Lavington', 'Nairobi', 'Kenya'),)","(('Buterere', 'Bujumbura', 'Burundi'),)","(('Lavington', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Chibitoki', 'Burundi'),)","(('Bujumbura', 'Bujumbura', 'Burundi'),)","(('Msalaba(Kawangware)', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Takataka', 'Nairobi', 'Kenya'), ('Soko Mjinga', 'Nairobi', 'Kenya'), ('46 Stage', 'Nairobi', 'Kenya'), ('Msalaba', 'Nairobi', 'Kenya'))","(('-1', 'Nairobi', 'Kenya'),)"
277459,,,"(('Malaba', 'Busia', 'Kenya'),)",,,"(('Malaba', 'Busia', 'Kenya'), ('Nyamakima', 'Nairobi', 'Kenya'))","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Toronto', 'Canada', 'Canada'),)","(('Rongai', 'Nairobi', 'Kenya'),)",,"(('Malaba', 'Busia', 'Kenya'),)",,,,,,,"(('Nyamakima', 'Nairobi', 'Kenya'),)",,,,,,,"(('Donholm', 'Nairobi', 'Kenya'),)","(('Toronto', 'Canada', 'Canada'),)","(('Malaba', 'Busia', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Busia', 'Kenya'),)","(('Malaba', 'Malaba', 'Kenya'),)","(('Non', 'Nairobi', 'Kenya'),)","(('Unemployed', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Other (Specify)', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Cbd', 'Nairobi', 'Kenya'),)","(('Nyamakima', 'Nairobi', 'Kenya'), ('Kawangware', 'Nairobi', 'Kenya'))","(('Malaba', 'Nairobi', 'Kenya'),)"
277462,"(('kawangware', 'Nairobi', 'Kenya'),)",,"(('Kikuyu', 'Nairobi', 'Kenya'),)",,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Rongai', 'Nairobi', 'Kenya'),)",,"(('Chogoria', 'Chuka', 'Kenya'),)",,,"(('chogoria', 'chuka', 'Kenya'),)",,,"(('Rongai', 'Nairobi', 'Kenya'),)",,"(('Chogoria', 'Chuka', 'Kenya'), ('Rongai', 'Nairobi', 'Kenya'))",,"(('Rongai', 'Nairobi', 'Kenya'),)",,"(('Canada', 'Canada', 'Canada'),)",,"(('Rongai', 'Nairobi', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Chogoria', 'Kenya'),)","(('Chuka', 'Chuka', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('City Nairobi', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Rongai', 'Nairobi', 'Kenya'),)","(('Chogoria', 'Nairobi', 'Kenya'),)"
277933,"(('KASOA', 'NA', 'GHANA'),)","(('Na', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)",,"(('Mafi', 'Mafi', 'Ghana'),)","(('Pokuase', 'Accra', 'Ghana'),)",,,,,,"(('Tema', 'Accra', 'Ghana'),)","(('Pankrono', 'Kumasi', 'Ghana'), ('Mayara', 'Accra', 'Ghana'))",,,"(('legon', 'Accra', 'GHANA'),)",,"(('Pokuase', 'Accra', 'Ghana Kwabenya'),)",,"(('Kwabenya', 'Accra', 'Ghana'),)",,"(('Alajo', 'Accra', 'Ghana'),)",,,,,,,"(('Bekwai', 'Kumasi', 'Ghana'),)",,,"(('-1', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Madina', 'Adenta', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('Rize', '-1', '-1'),)","(('Adenta', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278053,"(('Accra', 'NA', 'Ghana'),)","(('N/A', 'N/A', 'N/A'),)",,,"(('Manfi', 'Manfi', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)",,,,,,"(('N/A', 'N/A', 'N/A'),)","(('Tema', 'Accra', 'Ghana'),)","(('Kuntuse', 'Kumasi', 'Ghana'),)",,"(('Tema', 'Accra', 'Ghana'),)",,,,,,"(('Kuntuse', 'Kumasi', 'Ghana'),)",,,,,,,,,,"(('-1', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Adenta', 'Adenta', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('Zongo Junction', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278067,"(('Kasoa', 'NA', 'Ghana'),)","(('N/A', 'N/A', 'N/A'),)","(('Na', 'Na', 'Na'),)",,"(('Menfie', 'Menfie', 'Ghana'),)","(('Takoradi', 'Sekondi', 'Ghana'), ('Mampong', 'Kumasi', 'Ghana'), ('Bolgatanga', 'Tamale', 'Ghana'))",,,,,,"(('Na', 'Na', 'Na'),)","(('Takoradi', 'Sekondi', 'Ghana'),)","(('Adenta', 'Oyibi', 'Accra'),)",,,"(('Takoradi', 'Sekondi', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)",,"(('Cape Coast', 'Mankassim', 'Ghana'),)","(('Madina', 'Legon', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)",,,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('So Go Junction', 'Accra', 'Ghana'),)","(('Accra', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Dansoman', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-3', 'Accra', 'Ghana'),)","(('-3', 'Accra', 'Ghana'),)"
278075,,,"(('Kawango', 'Kisumu', 'Kenya'), ('Kawango', 'Kisumu', 'Kenya'), ('Kawango', 'Kisumu', 'Kenya'))",,,"(('Kawango', 'Kisumu', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Na', 'Na', 'Na'),)",,"(('Kawango', 'Kisumu', 'Kenya'),)","(('Kawango', 'Kisumu', 'Kenya'),)",,,,,,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,,"(('Kawango', 'Kisumu', 'Kenya'),)","(('Kawango', 'Kisumu', 'Kenya'),)","(('Kawango', 'Kisumu', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kawango', 'Kenya'),)","(('Kisumu', 'Kisumu', 'Kenya'),)","(('Kawangware Market', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Na', 'Nairobi', 'Kenya'),)","(('Kawango ', 'Nairobi', 'Kenya'),)"
278076,,,,,,"(('Pankrono', 'Kumasi', 'Ghana'), ('Nkoranza', 'Sunyani', 'Ghana'))","(('Adenta', 'Accra', 'Ghana'),)",,,,,"(('Madina', 'Accra', 'Ghana'),)",,"(('Mason', 'Obuasi', 'Ghana'),)",,"(('Adenta', 'Accra', 'Ghana'),)","(('Pankrono', 'kumasi', 'Ghana'),)","(('Mason', 'Obuasi', 'Ghana'), ('Adenta', 'Accra', 'Ghana'))",,,"(('Sister', 'Mason', 'Ghana'),)","(('Mason', 'Obuasi', 'Ghana'),)",,"(('Tafo', 'Kumasi', 'Ghana'),)",,,"(('Santazi', 'Kumasi', 'Ghana'),)","(('Tafo', 'Kumasi', 'Ghana'),)","(('Tafo', 'Kumasi', 'Ghana'),)","(('Tafo', 'Kumasi', 'Ghana'),)","(('Tafo', 'Kumasi', 'Ghana'),)","(('-1', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', 'Mason Keyakro', 'Ghana'),)","(('Obuasi', 'Obuasi', 'Ghana'),)","(('Sakora Number 5', '-1', '-1'),)","(('Sakora Number 5', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278077,,"(('Madina', 'Accra', 'Ghana'), ('Adenta', 'Accra', 'Ghana'))","(('Adenta', 'Accra', 'Ghana'),)","(('Kumasi', 'Kumasi', 'Ghana'), ('Kumasi', 'Kumasi', 'Ghana'))",,"(('Ejisu', 'Kumasi', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)",,,,,"(('Na', 'Na', 'Na'),)","(('Sunyani', 'Na', 'Ghana'), ('Gooso', 'Na', 'Ghana'))","(('Kumasi', 'Na', 'Ghana'), ('Kumasi', 'Na', 'Ghana'))",,,,,,"(('Ejisu', 'Accra', 'Ghana'),)",,"(('Kumasi', 'Na', 'Ghana'), ('Kumasi', 'Na', 'Ghana'))","(('Kumasi', 'Na', 'Ghana'),)",,,"(('Na', 'Aflao', 'Togo'),)",,,,"(('Ejisu', 'Kumasi', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Ejisu', 'Ghana'),)","(('Kumasi', 'Kumasi', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'), ('Adenta', 'Accra', 'Ghana'))","(('-1', 'Accra', 'Ghana'),)"
278081,,"(('Surelere', 'Lagos', 'Nigeria'),)","(('Surelere', 'Lagos', 'Nigeria'),)",,,"(('Surelere', 'Lagos', 'Nigeria'), ('Oyarifa', 'Accra', 'Ghana'))",,,,,,"(('East Legon', 'Accra', 'Ghana'), ('Brokyln', 'New York', 'United States Of America'))","(('Adenta', 'Accra', 'Ghana'), ('Brokyln', 'New York', 'United States Of America'))","(('Surelere', 'Lagos', 'Nigeria'), ('Surelere', 'Surelere', 'Ghana'))",,"(('Surr surelere', 'lagos', 'Nigeria'),)",,"(('Madina', 'Accra', 'Ghana'), ('Surelere', 'Lagos', 'Nigeria'))",,"(('Surelere', 'Lagos', 'Nigeria 0'),)","(('Surelere', 'Lagos', 'Nigeria'),)","(('Surelere', 'Lagos 0', 'Nigeria'), ('Surelere', 'Lagos', 'Nigeria'))","(('Surelere', 'Lagos', 'Ghana'),)","(('Spintex', 'Accra', 'Ghana'),)","(('Amfield', 'Liverpool', 'United Kingdom'),)","(('Amfield', 'Liverpool', 'United Kingdom'),)","(('Madina', 'Accra', 'Ghana'),)","(('Tema', 'Accra', 'Ghana'),)","(('Amfield', 'Liverpool', 'United Kingdom'),)","(('Surelere', 'Lagos', 'Nigeria'),)","(('Surelere', 'Lagos', 'Nigeria'),)","(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Surelere', 'Nigeria'),)","(('Lagos', 'Lagos', 'Nigeria'),)","(('Adenta Bubule', 'Accra', 'Ghana'),)","(('East Legon~ West Lands And The Pantang', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Oyarifa ', 'Accra', 'Ghana'), ('Adenta ', 'Accra', 'Ghana'))","(('-1', 'Accra', 'Ghana'),)"
278084,"(('Kasoa', 'NA', 'Ghana'), ('Kasoa', 'NA', 'Ghana'))","(('Na', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)",,"(('Manfe', 'Manfe', 'Ghana'),)",,,,,,,"(('Tema', 'Accra', 'Ghana'),)",,,,"(('Kasoa', 'Accra', 'Ghana'),)",,"(('Kasoa', 'Accra', 'Ghanakas'),)","(('Kasoa', 'Accra', 'Ghana'),)",,,"(('Kasoa', 'Accra', 'Ghana'),)",,,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Medina', 'Accra', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('Redco', 'Accra', 'Ghana'),)","(('Medina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Redco', 'Accra', 'Ghana'), ('Adenta', 'Accra', 'Ghana'))","(('Kasoa ', 'Accra', 'Ghana'),)"
278086,,,"(('Nkwakwa', 'Koforidua', 'Ghana'),)",,,"(('Kokomlemle', 'Accra', 'Ghana'),)",,,,,,"(('Kokomlemle', 'Accra', 'Ghana'), ('New York', 'New York', 'Usa'))","(('Pantang', 'Medina', 'Ghana'),)","(('Nkwakwa', 'Koforidua', 'Ghana'),)",,"(('Adenta', 'Accra', 'Ghana'),)","(('Nkwakwa', 'Koforidua', 'Ghana'),)","(('Nkwakwa', 'Koforidua', 'Ghana'),)","(('Pantang', 'Medina', 'Ghana'),)",,,"(('Nkwakwa', 'Koforidua', 'Ghana'), ('Medina', 'Accra', 'Ghana'))",,,,,,,"(('Pantang', 'Medina', 'Ghana'),)","(('Pantang', 'Medina', 'Ghana'),)","(('Accra', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Nkwakwa', 'Ghana'),)","(('Koforidua', 'Koforidua', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Kokomlemle', 'Accra', 'Ghana'),)","(('Kokomlemle ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
278087,,,"(('Hiheatro', 'Aflo', 'Togo'),)","(('Hiheatro', 'Hiheatro', 'Togo'),)",,,,,,,,"(('England', 'London', 'Uk'),)",,"(('Hiheatro', 'Aflao', 'Togo'),)",,"(('Hih', 'Aflao', 'Ghana'),)",,,,"(('Hiheatro', 'Aflao', 'Togo'),)",,"(('Hiheatro', 'Aflao', 'Ghana'),)",,,,,"(('Hiheatro', 'Aflao', 'Togo'),)","(('Kumasi', 'Kumasi', 'Ghana'),)","(('Kumasi', 'Kumasi', 'Ghana'),)","(('Hiheatro', 'Aflao', 'Togo'),)",,"(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Cotonou', 'Togo'),)","(('Abidjan', 'Abidjan', 'Togo'),)","(('Adenta', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Adenta ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
278252,,,"(('Al Diyum East', 'Khartoum', 'Sudan'),)",,,"(('Al Diyum East', 'Khartoum', 'Sudan'),)","(('Kawangware', 'Nairobi', 'Kenya'),)",,,,,"(('Na', 'Na', 'Na'),)","(('Texas', 'Texas City', 'United States Of America'),)","(('Al Diyum East', 'Khartoum', 'Sudan'),)",,,,,"(('Al Diyum East', 'Khartoum', 'Kenya'),)","(('Al Diyum East', 'Khartoum', 'Sudan'),)",,"(('Al Diyum East', 'Khartoum', 'Sudan'),)","(('Khartoum', 'Khartoum', 'Sudan'),)",,,,,,,,,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Al Diyum East', 'Khartoum', 'Sudan'),)","(('-1', '-1', 'Sudan'),)","(('Muslim', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-3', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
278253,,,"(('Na', 'Kisumu', 'Kenya'),)",,,"(('Ruaraka', 'Thika', 'Kenya'),)","(('Pileline', 'Nairobi', 'Kenya'), ('Kahawa', 'Thika', 'Kenya'))","(('Na', 'Na', 'Na'),)",,,,"(('Na', 'Na', 'Na'),)","(('Na', 'Kisumu', 'Kenya'),)","(('Na', 'Na', 'Na'),)",,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,,,"(('Kawangware', 'Nairobi', 'Kenya'),)",,"(('Langata', 'Nairobi', 'Kenya'),)",,,,"(('Langata', 'Nairobi', 'Kenya'),)","(('Na', 'Na', 'Na'),)","(('Na Na', 'Na', 'Na'),)","(('Na', 'Na', 'Na'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('Kawangware', 'Kawangware', 'Kenya'),)","(('-1', '-1', 'Kenya'),)","(('Kawangware', '-1', '-1'),)","(('Kawangware', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
278259,,"(('Kawangware', 'Nairobi', 'Kenya'),)","(('Mbale', 'Kakamega', 'Kenya'),)",,,"(('Mbale Town', 'Kakamega', 'Kenya'),)",,,,,,"(('Mbale', 'Kakamega', 'Kenya'),)",,"(('Kapenguria', 'Kitale', 'Kenya'), ('Nairobi', 'Nairobi', 'Kenya'))","(('Bombolulu', 'Mombasa', 'Kenya'),)",,"(('kapenguria', 'Kitale', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('Mbale', 'Kakamega', 'Kenya'),)","(('Mbale', 'Kakamega', 'Kenya'),)",,"(('Kapenguria', 'Kitale', 'Kenya'),)",,,,,,"(('Mbale', 'Kakamega', 'Kenya'),)","(('Mbale', 'Kakamega', 'Kenya'),)","(('Mbale', 'Kakamega', 'Kenya'),)",,"(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Kawangware', 'Kenya'),)","(('Nairobi', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)","(('Kawangware', 'Nairobi', 'Kenya'),)","(('-1', 'Nairobi', 'Kenya'),)"
