,respondentID,birthyear,age,distance_from_origin_location_km,location_name_D,location_latlon_D,location_name_O,location_latlon_O,index_O,name_O,index_D,name_D,count,location_tuple_O,location_tuple_D,location_O1,location_O2,location_O3,location_D1,location_D2,location_D3,location_O32,location_D32,location_O321,location_D321,i_O321,i_O1,i_O2,i_O3,i_D321,i_D1,i_D2,i_D3,color
178,284958,1999,22,189.34751551285345,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akpafu', 'Ho', 'Ghana')","(7.2740379, 0.4734816)",155,"Akpafu, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Akpafu', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akpafu,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Akpafu,Ghana > Accra > Madina,68,125,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
179,289084,1978,43,187.46733085008293,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Oda', 'Agona Swedru', 'Ghana')","(6.4533085, -1.6341784)",156,"Oda, Agona Swedru, Ghana",242,"James Town, Accra, Ghana",1,"('Oda', 'Agona Swedru', 'Ghana')","('James Town', 'Accra', 'Ghana')",Oda,Agona Swedru,Ghana,James Town,Accra,Ghana,Ghana > Agona Swedru,Ghana > Accra,Ghana > Agona Swedru > Oda,Ghana > Accra > James Town,41,80,19,3,29,209,18,3,"rgba(43,104,18, 0.8)"
180,283412,1991,30,187.09652387747124,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kwesimentem', 'Takoradi', 'Ghana')","(4.9140584, -1.7869306)",157,"Kwesimentem, Takoradi, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kwesimentem', 'Takoradi', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kwesimentem,Takoradi,Ghana,Old Fadama,Accra,Ghana,Ghana > Takoradi,Ghana > Accra,Ghana > Takoradi > Kwesimentem,Ghana > Accra > Old Fadama,126,232,98,3,38,271,18,3,"rgba(43,104,18, 0.8)"
181,278077,1966,55,186.38738319935663,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Ejisu', 'Kumasi', 'Ghana')","(6.7163307, -1.5009105)",158,"Ejisu, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Ejisu', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Ejisu,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Ejisu,Ghana > Accra > Madina,101,188,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
182,287774,-3,2024,184.49173578922372,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Hodzo-Aviefe', 'Ho', 'Ghana')","(4.993059, -1.6816163)",159,"Hodzo-Aviefe, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Hodzo-Aviefe', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Hodzo-Aviefe,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Hodzo-Aviefe,Ghana > Accra > Madina,72,201,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
183,288235,1979,42,179.40365668029153,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Kojokrom', 'Takoradi', 'Ghana')","(4.9635722, -1.7247129)",160,"Kojokrom, Takoradi, Ghana",242,"James Town, Accra, Ghana",1,"('Kojokrom', 'Takoradi', 'Ghana')","('James Town', 'Accra', 'Ghana')",Kojokrom,Takoradi,Ghana,James Town,Accra,Ghana,Ghana > Takoradi,Ghana > Accra,Ghana > Takoradi > Kojokrom,Ghana > Accra > James Town,125,219,98,3,29,209,18,3,"rgba(43,104,18, 0.8)"
184,282075,1994,27,178.2118683094167,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Obuasi', 'Kumasi', 'Ghana')","(6.211542, -1.6894044999999998)",161,"Obuasi, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Obuasi', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Obuasi,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Obuasi,Ghana > Accra > Madina,105,261,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
185,285027,1972,49,177.8487596446809,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kpalime', 'Kpalime', 'Togo')","(6.9106565, 0.6323982)",162,"Kpalime, Kpalime, Togo",241,"Old Fadama, Accra, Ghana",1,"('Kpalime', 'Kpalime', 'Togo')","('Old Fadama', 'Accra', 'Ghana')",Kpalime,Kpalime,Togo,Old Fadama,Accra,Ghana,Togo > Kpalime,Ghana > Accra,Togo > Kpalime > Kpalime,Ghana > Accra > Old Fadama,232,66,66,10,38,271,18,3,"rgba(6,65,40, 0.8)"
186,285462,1982,39,177.3374594674253,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Akodessewa', 'Lome', 'Togo')","(6.153642, 1.2673391)",163,"Akodessewa, Lome, Togo",242,"James Town, Accra, Ghana",1,"('Akodessewa', 'Lome', 'Togo')","('James Town', 'Accra', 'Ghana')",Akodessewa,Lome,Togo,James Town,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Akodessewa,Ghana > Accra > James Town,233,123,73,10,29,209,18,3,"rgba(6,65,40, 0.8)"
187,288562,1980,41,177.3374594674253,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Akodessewa', 'Lome', 'Togo')","(6.153642, 1.2673391)",163,"Akodessewa, Lome, Togo",242,"James Town, Accra, Ghana",1,"('Akodessewa', 'Lome', 'Togo')","('James Town', 'Accra', 'Ghana')",Akodessewa,Lome,Togo,James Town,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Akodessewa,Ghana > Accra > James Town,233,123,73,10,29,209,18,3,"rgba(6,65,40, 0.8)"
188,287699,1992,29,170.98809012820445,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Kpando', 'Ho', 'Ghana')","(6.9974727, 0.2934791)",164,"Kpando, Ho, Ghana",242,"James Town, Accra, Ghana",1,"('Kpando', 'Ho', 'Ghana')","('James Town', 'Accra', 'Ghana')",Kpando,Ho,Ghana,James Town,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Kpando,Ghana > Accra > James Town,76,224,54,3,29,209,18,3,"rgba(43,104,18, 0.8)"
189,287780,1978,43,170.98809012820445,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Kpando', 'Ho', 'Ghana')","(6.9974727, 0.2934791)",164,"Kpando, Ho, Ghana",242,"James Town, Accra, Ghana",1,"('Kpando', 'Ho', 'Ghana')","('James Town', 'Accra', 'Ghana')",Kpando,Ho,Ghana,James Town,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Kpando,Ghana > Accra > James Town,76,224,54,3,29,209,18,3,"rgba(43,104,18, 0.8)"
190,284486,1977,44,170.0690587238934,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kpando', 'Ho', 'Ghana')","(6.9974727, 0.2934791)",164,"Kpando, Ho, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kpando', 'Ho', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kpando,Ho,Ghana,Old Fadama,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Kpando,Ghana > Accra > Old Fadama,76,224,54,3,38,271,18,3,"rgba(43,104,18, 0.8)"
191,289455,1996,25,165.37591710803784,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kpangalam', 'Sokode', 'Togo')","(6.1542585999999995, 1.2508683999999999)",165,"Kpangalam, Sokode, Togo",240,"Madina, Accra, Ghana",1,"('Kpangalam', 'Sokode', 'Togo')","('Madina', 'Accra', 'Ghana')",Kpangalam,Sokode,Togo,Madina,Accra,Ghana,Togo > Sokode,Ghana > Accra,Togo > Sokode > Kpangalam,Ghana > Accra > Madina,240,225,94,10,34,238,18,3,"rgba(6,65,40, 0.8)"
192,285362,1995,26,163.5865530196728,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Denu', 'Ho', 'Ghana')","(6.101257, 1.147734)",166,"Denu, Ho, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Denu', 'Ho', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Denu,Ho,Ghana,Old Fadama,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Denu,Ghana > Accra > Old Fadama,69,180,54,3,38,271,18,3,"rgba(43,104,18, 0.8)"
193,285350,1995,26,163.5865530196728,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Denu', 'Ho', 'Ghana')","(6.101257, 1.147734)",166,"Denu, Ho, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Denu', 'Ho', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Denu,Ho,Ghana,Old Fadama,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Denu,Ghana > Accra > Old Fadama,69,180,54,3,38,271,18,3,"rgba(43,104,18, 0.8)"
194,282095,1993,28,160.874429987997,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Lome', 'Lome', 'Togo')","(6.130419, 1.215829)",167,"Lome, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Lome', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Lome,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Lome,Ghana > Accra > Madina,236,73,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
195,285073,1989,32,160.874429987997,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Lome', 'Lome', 'Togo')","(6.130419, 1.215829)",167,"Lome, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Lome', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Lome,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Lome,Ghana > Accra > Madina,236,73,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
196,278388,1992,29,160.874429987997,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Lome', 'Lome', 'Togo')","(6.130419, 1.215829)",167,"Lome, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Lome', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Lome,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Lome,Ghana > Accra > Madina,236,73,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
197,289115,2002,19,160.874429987997,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Lome', 'Lome', 'Togo')","(6.130419, 1.215829)",167,"Lome, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Lome', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Lome,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Lome,Ghana > Accra > Madina,236,73,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
198,283533,1996,25,160.874429987997,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Lome', 'Lome', 'Togo')","(6.130419, 1.215829)",167,"Lome, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Lome', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Lome,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Lome,Ghana > Accra > Madina,236,73,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
199,288250,1978,43,146.3751213540436,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Agortime', 'Ho', 'Ghana')","(7.0053625, -0.0558094)",168,"Agortime, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Agortime', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Agortime,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Agortime,Ghana > Accra > Madina,67,120,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
200,283515,1982,39,140.34726043044887,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Ho', 'Ho', 'Ghana')","(6.612659799999999, 0.46889319999999995)",169,"Ho, Ho, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Ho', 'Ho', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Ho,Ho,Ghana,Old Fadama,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Ho,Ghana > Accra > Old Fadama,71,54,54,3,38,271,18,3,"rgba(43,104,18, 0.8)"
201,288255,1995,26,135.9125074229428,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Ave-Dakpa', 'Dzodze', 'Ghana')","(6.3623874, 0.8576417)",170,"Ave-Dakpa, Dzodze, Ghana",240,"Madina, Accra, Ghana",1,"('Ave-Dakpa', 'Dzodze', 'Ghana')","('Madina', 'Accra', 'Ghana')",Ave-Dakpa,Dzodze,Ghana,Madina,Accra,Ghana,Ghana > Dzodze,Ghana > Accra,Ghana > Dzodze > Ave-Dakpa,Ghana > Accra > Madina,64,151,46,3,34,238,18,3,"rgba(43,104,18, 0.8)"
202,286732,1984,37,135.82695344717013,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Elmina', 'Cape Coast', 'Ghana')","(5.085879, -1.350578)",171,"Elmina, Cape Coast, Ghana",242,"James Town, Accra, Ghana",1,"('Elmina', 'Cape Coast', 'Ghana')","('James Town', 'Accra', 'Ghana')",Elmina,Cape Coast,Ghana,James Town,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Elmina,Ghana > Accra > James Town,59,189,42,3,29,209,18,3,"rgba(43,104,18, 0.8)"
203,286024,1989,32,135.29401462734177,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Cape Coast', 'Accra', 'Ghana')","(5.107467, -1.2430793)",172,"Cape Coast, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Cape Coast', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Cape Coast,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Cape Coast,Ghana > Accra > Madina,25,42,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
204,289105,1988,33,134.2779670885997,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Woe', 'Anloga', 'Ghana')","(5.8336832, 0.9558367)",173,"Woe, Anloga, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Woe', 'Anloga', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Woe,Anloga,Ghana,Old Fadama,Accra,Ghana,Ghana > Anloga,Ghana > Accra,Ghana > Anloga > Woe,Ghana > Accra > Old Fadama,43,298,26,3,38,271,18,3,"rgba(43,104,18, 0.8)"
205,289973,1995,26,134.0232593738032,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Nkwatia', 'Nkawkaw', 'Ghana')","(6.6284648, -0.734108)",174,"Nkwatia, Nkawkaw, Ghana",242,"James Town, Accra, Ghana",1,"('Nkwatia', 'Nkawkaw', 'Ghana')","('James Town', 'Accra', 'Ghana')",Nkwatia,Nkawkaw,Ghana,James Town,Accra,Ghana,Ghana > Nkawkaw,Ghana > Accra,Ghana > Nkawkaw > Nkwatia,Ghana > Accra > James Town,113,253,77,3,29,209,18,3,"rgba(43,104,18, 0.8)"
206,284037,1996,25,132.85102976221327,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kyevie', 'Lomi', 'Togo')","(6.8753584000000005, 0.00474561233398435)",175,"Kyevie, Lomi, Togo",240,"Madina, Accra, Ghana",1,"('Kyevie', 'Lomi', 'Togo')","('Madina', 'Accra', 'Ghana')",Kyevie,Lomi,Togo,Madina,Accra,Ghana,Togo > Lomi,Ghana > Accra,Togo > Lomi > Kyevie,Ghana > Accra > Madina,239,233,74,10,34,238,18,3,"rgba(6,65,40, 0.8)"
207,284949,1982,39,132.20949565839925,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Asakraka', 'Koforidua', 'Ghana')","(6.6305804, -0.6902410540822912)",176,"Asakraka, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Asakraka', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Asakraka,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asakraka,Ghana > Accra > James Town,84,141,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
208,282054,1993,28,132.03684468597413,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Have', 'Ho', 'Ghana')","(6.757166000000001, 0.3603165)",177,"Have, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Have', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Have,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Have,Ghana > Accra > Madina,70,200,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
209,282054,1993,28,132.03684468597413,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Have', 'Ho', 'Ghana')","(6.757166000000001, 0.3603165)",177,"Have, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Have', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Have,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Have,Ghana > Accra > Madina,70,200,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
210,289080,1981,40,131.89318432455855,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Obomeng', 'Koforidua', 'Ghana')","(6.5948634, -0.7582911)",178,"Obomeng, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Obomeng', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Obomeng,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Obomeng,Ghana > Accra > James Town,91,260,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
211,288151,1965,56,127.72930594454354,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Tegbi', 'Ho', 'Ghana')","(5.8536655, 0.9733690999999999)",179,"Tegbi, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Tegbi', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Tegbi,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Tegbi,Ghana > Accra > Madina,79,287,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
212,286597,1952,69,127.72930594454354,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Tegbi', 'Ho', 'Ghana')","(5.8536655, 0.9733690999999999)",179,"Tegbi, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Tegbi', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Tegbi,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Tegbi,Ghana > Accra > Madina,79,287,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
213,281997,1957,64,126.30871741273472,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kwahu Abetifi', 'Nkawkaw', 'Ghana')","(6.672433, -0.743845)",180,"Kwahu Abetifi, Nkawkaw, Ghana",240,"Madina, Accra, Ghana",1,"('Kwahu Abetifi', 'Nkawkaw', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kwahu Abetifi,Nkawkaw,Ghana,Madina,Accra,Ghana,Ghana > Nkawkaw,Ghana > Accra,Ghana > Nkawkaw > Kwahu Abetifi,Ghana > Accra > Madina,112,230,77,3,34,238,18,3,"rgba(43,104,18, 0.8)"
214,289855,1989,32,125.59481028863152,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Atibie', 'Kumasi', 'Ghana')","(6.5577969, -0.7434279)",181,"Atibie, Kumasi, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Atibie', 'Kumasi', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Atibie,Kumasi,Ghana,Old Fadama,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Atibie,Ghana > Accra > Old Fadama,99,150,67,3,38,271,18,3,"rgba(43,104,18, 0.8)"
215,288205,1973,48,122.88066511863704,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Assin Fosu', 'Cape Coast', 'Ghana')","(5.7004852999999995, -1.2769092)",182,"Assin Fosu, Cape Coast, Ghana",240,"Madina, Accra, Ghana",1,"('Assin Fosu', 'Cape Coast', 'Ghana')","('Madina', 'Accra', 'Ghana')",Assin Fosu,Cape Coast,Ghana,Madina,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Assin Fosu,Ghana > Accra > Madina,58,146,42,3,34,238,18,3,"rgba(43,104,18, 0.8)"
216,283460,1999,22,117.7135008062168,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akatsi', 'Sogakope', 'Ghana')","(6.131023, 0.798211)",183,"Akatsi, Sogakope, Ghana",240,"Madina, Accra, Ghana",1,"('Akatsi', 'Sogakope', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akatsi,Sogakope,Ghana,Madina,Accra,Ghana,Ghana > Sogakope,Ghana > Accra,Ghana > Sogakope > Akatsi,Ghana > Accra > Madina,121,122,93,3,34,238,18,3,"rgba(43,104,18, 0.8)"
217,284151,1990,31,116.18715451830776,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Abandze', 'Cape Coast', 'Ghana')","(5.1946711, -1.0941657)",184,"Abandze, Cape Coast, Ghana",240,"Madina, Accra, Ghana",1,"('Abandze', 'Cape Coast', 'Ghana')","('Madina', 'Accra', 'Ghana')",Abandze,Cape Coast,Ghana,Madina,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Abandze,Ghana > Accra > Madina,53,111,42,3,34,238,18,3,"rgba(43,104,18, 0.8)"
218,285099,2000,21,112.1617407517198,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Saltpond', 'Accra', 'Ghana')","(5.2030080000000005, -1.057419)",185,"Saltpond, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Saltpond', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Saltpond,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Saltpond,Ghana > Accra > Madina,39,276,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
219,289764,1976,45,108.96261650845948,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Asuom', 'Koforidua', 'Ghana')","(6.2633718, -0.8739285)",186,"Asuom, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Asuom', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Asuom,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asuom,Ghana > Accra > James Town,87,147,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
220,286061,1978,43,108.45167492000458,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Anomabu', 'Cape Coast', 'Ghana')","(5.1783461, -1.1215406)",187,"Anomabu, Cape Coast, Ghana",242,"James Town, Accra, Ghana",1,"('Anomabu', 'Cape Coast', 'Ghana')","('James Town', 'Accra', 'Ghana')",Anomabu,Cape Coast,Ghana,James Town,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Anomabu,Ghana > Accra > James Town,57,135,42,3,29,209,18,3,"rgba(43,104,18, 0.8)"
221,288139,1996,25,105.0787913449764,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Twereso', 'Oda', 'Ghana')","(6.4100645, -0.582117)",188,"Twereso, Oda, Ghana",242,"James Town, Accra, Ghana",1,"('Twereso', 'Oda', 'Ghana')","('James Town', 'Accra', 'Ghana')",Twereso,Oda,Ghana,James Town,Accra,Ghana,Ghana > Oda,Ghana > Accra,Ghana > Oda > Twereso,Ghana > Accra > James Town,116,293,80,3,29,209,18,3,"rgba(43,104,18, 0.8)"
222,284060,1989,32,94.31288290648874,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Mankesim', 'Winneba', 'Ghana')","(5.267169, -1.018031)",189,"Mankesim, Winneba, Ghana",242,"James Town, Accra, Ghana",1,"('Mankesim', 'Winneba', 'Ghana')","('James Town', 'Accra', 'Ghana')",Mankesim,Winneba,Ghana,James Town,Accra,Ghana,Ghana > Winneba,Ghana > Accra,Ghana > Winneba > Mankesim,Ghana > Accra > James Town,153,244,105,3,29,209,18,3,"rgba(43,104,18, 0.8)"
223,288576,1989,32,80.60188202623291,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Begoro', 'Koforidua', 'Ghana')","(6.38479, -0.376333)",190,"Begoro, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Begoro', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Begoro,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Begoro,Ghana > Accra > Madina,88,161,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
224,284947,1968,53,80.03689845732882,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akwatia', 'Koforiduaa', 'Ghana')","(6.0422, -0.797137)",191,"Akwatia, Koforiduaa, Ghana",240,"Madina, Accra, Ghana",1,"('Akwatia', 'Koforiduaa', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akwatia,Koforiduaa,Ghana,Madina,Accra,Ghana,Ghana > Koforiduaa,Ghana > Accra,Ghana > Koforiduaa > Akwatia,Ghana > Accra > Madina,95,129,64,3,34,238,18,3,"rgba(43,104,18, 0.8)"
225,285471,1996,25,72.70690247250026,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Odumase Krobo', 'Koforidua', 'Ghana')","(6.1518553, 0.01895777131438721)",192,"Odumase Krobo, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Odumase Krobo', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Odumase Krobo,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Odumase Krobo,Ghana > Accra > James Town,93,264,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
