,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
501,501,Accra,"('Techiman', 'Techiman', 'Ghana')",2,295.409324862372,2.2675241526044863,-1.936401,7.584971,"('Accra', ('Techiman', 'Techiman', 'Ghana'))",250,"('Techiman', 'Techiman', 'Ghana')",Ghana,Techiman,Techiman,"('Techiman', 'Techiman', 'Ghana')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
502,502,Accra,"('Wa', 'Wa', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Wa', 'Wa', 'Ghana'))",251,Accra,Ghana,Wa,Wa,"('Wa', 'Wa', 'Ghana')",Non-Urban Town,Non-Urban,Town,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,503,Accra,"('Wa', 'Wa', 'Ghana')",2,562.1286738132862,2.037191635734372,-2.5054273,10.0623261,"('Accra', ('Wa', 'Wa', 'Ghana'))",251,"('Wa', 'Wa', 'Ghana')",Ghana,Wa,Wa,"('Wa', 'Wa', 'Ghana')",Non-Urban Town,Non-Urban,Town,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,504,Accra,"('Yendi', 'Yendi', 'Ghana')",2,0.01,0.0,-0.187971,5.591177,"('Accra', ('Yendi', 'Yendi', 'Ghana'))",252,Accra,Ghana,Yendi,Yendi,"('Yendi', 'Yendi', 'Ghana')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
505,505,Accra,"('Yendi', 'Yendi', 'Ghana')",2,434.57316639042193,1.5151293599913636,-0.0035068,9.4466478,"('Accra', ('Yendi', 'Yendi', 'Ghana'))",252,"('Yendi', 'Yendi', 'Ghana')",Ghana,Yendi,Yendi,"('Yendi', 'Yendi', 'Ghana')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
506,506,Accra,"('Aba', 'Aba', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Aba', 'Aba', 'Nigeria'))",253,Accra,Nigeria,Aba,Aba,"('Aba', 'Aba', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507,507,Accra,"('Aba', 'Aba', 'Nigeria')",1,835.328628949231,-0.0761262420909283,7.364349000000001,5.112735,"('Accra', ('Aba', 'Aba', 'Nigeria'))",253,"('Aba', 'Aba', 'Nigeria')",Nigeria,Aba,Aba,"('Aba', 'Aba', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,508,Accra,"('Abaji', 'Abaji', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abaji', 'Abaji', 'Nigeria'))",254,Accra,Nigeria,Abaji,Abaji,"('Abaji', 'Abaji', 'Nigeria')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,509,Accra,"('Abaji', 'Abaji', 'Nigeria')",1,855.7705877219298,0.3901984022552273,6.9440179,8.473783099999999,"('Accra', ('Abaji', 'Abaji', 'Nigeria'))",254,"('Abaji', 'Abaji', 'Nigeria')",Nigeria,Abaji,Abaji,"('Abaji', 'Abaji', 'Nigeria')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,510,Accra,"('Abakaliki', 'Abakaliki', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abakaliki', 'Abakaliki', 'Nigeria'))",255,Accra,Nigeria,Abakaliki,Abakaliki,"('Abakaliki', 'Abakaliki', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,511,Accra,"('Abakaliki', 'Abakaliki', 'Nigeria')",1,918.4297364541836,0.0764663610235807,8.1133202,6.3208897,"('Accra', ('Abakaliki', 'Abakaliki', 'Nigeria'))",255,"('Abakaliki', 'Abakaliki', 'Nigeria')",Nigeria,Abakaliki,Abakaliki,"('Abakaliki', 'Abakaliki', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
512,512,Accra,"('Abeokuta', 'Abeokuta', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abeokuta', 'Abeokuta', 'Nigeria'))",256,Accra,Nigeria,Abeokuta,Abeokuta,"('Abeokuta', 'Abeokuta', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
513,513,Accra,"('Abeokuta', 'Abeokuta', 'Nigeria')",1,432.6087594014844,0.4291978289745879,3.3467344,7.1547129,"('Accra', ('Abeokuta', 'Abeokuta', 'Nigeria'))",256,"('Abeokuta', 'Abeokuta', 'Nigeria')",Nigeria,Abeokuta,Abeokuta,"('Abeokuta', 'Abeokuta', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
514,514,Accra,"('Abuja', 'Kaduna', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abuja', 'Kaduna', 'Nigeria'))",257,Accra,Nigeria,Kaduna,Abuja,"('Abuja', 'Kaduna', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
515,515,Accra,"('Abuja', 'Kaduna', 'Nigeria')",1,926.0304314087786,0.4156725456693109,7.4892974,9.0643305,"('Accra', ('Abuja', 'Kaduna', 'Nigeria'))",257,"('Abuja', 'Kaduna', 'Nigeria')",Nigeria,Kaduna,Abuja,"('Abuja', 'Kaduna', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
516,516,Accra,"('Abujuro', 'Abujuro', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abujuro', 'Abujuro', 'Ghana'))",258,Accra,Ghana,Abujuro,Abujuro,"('Abujuro', 'Abujuro', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,517,Accra,"('Abujuro', 'Abujuro', 'Ghana')",1,244.60453209851545,1.4957241509699712,-0.0017090999999999,7.877624099999999,"('Accra', ('Abujuro', 'Abujuro', 'Ghana'))",258,"('Abujuro', 'Abujuro', 'Ghana')",Ghana,Abujuro,Abujuro,"('Abujuro', 'Abujuro', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,518,Accra,"('Adawlato', 'Adawlato', 'Togo')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adawlato', 'Adawlato', 'Togo'))",259,Accra,Togo,Adawlato,Adawlato,"('Adawlato', 'Adawlato', 'Togo')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
519,519,Accra,"('Adawlato', 'Adawlato', 'Togo')",1,172.00404356414091,0.3913713579802985,1.2275519,6.1252726,"('Accra', ('Adawlato', 'Adawlato', 'Togo'))",259,"('Adawlato', 'Adawlato', 'Togo')",Togo,Adawlato,Adawlato,"('Adawlato', 'Adawlato', 'Togo')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
520,520,Accra,"('Adenta', 'Adenta', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adenta', 'Adenta', 'Ghana'))",260,Accra,Ghana,Adenta,Adenta,"('Adenta', 'Adenta', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
521,521,Accra,"('Adenta', 'Adenta', 'Ghana')",1,1.967693780863146,1.6321607381661996,-0.1687965,5.7041391,"('Accra', ('Adenta', 'Adenta', 'Ghana'))",260,"('Adenta', 'Adenta', 'Ghana')",Ghana,Adenta,Adenta,"('Adenta', 'Adenta', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
522,522,Accra,"('Agbani', 'Agbani', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Agbani', 'Agbani', 'Nigeria'))",261,Accra,Nigeria,Agbani,Agbani,"('Agbani', 'Agbani', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,523,Accra,"('Agbani', 'Agbani', 'Nigeria')",1,863.8223935452551,0.0974232968844926,7.551933999999999,6.3079035,"('Accra', ('Agbani', 'Agbani', 'Nigeria'))",261,"('Agbani', 'Agbani', 'Nigeria')",Nigeria,Agbani,Agbani,"('Agbani', 'Agbani', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,524,Accra,"('Agbara', 'Agbara', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Agbara', 'Agbara', 'Nigeria'))",262,Accra,Nigeria,Agbara,Agbara,"('Agbara', 'Agbara', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,525,Accra,"('Agbara', 'Agbara', 'Nigeria')",1,382.5250440140278,0.2816150350476231,3.1004891,6.5046932,"('Accra', ('Agbara', 'Agbara', 'Nigeria'))",262,"('Agbara', 'Agbara', 'Nigeria')",Nigeria,Agbara,Agbara,"('Agbara', 'Agbara', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,526,Accra,"('Agbor', 'Benin City', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Agbor', 'Benin City', 'Nigeria'))",263,Accra,Nigeria,Benin City,Agbor,"('Agbor', 'Benin City', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
527,527,Accra,"('Agbor', 'Benin City', 'Nigeria')",1,712.5905424416119,0.1105636460955648,6.182193,6.2578135,"('Accra', ('Agbor', 'Benin City', 'Nigeria'))",263,"('Agbor', 'Benin City', 'Nigeria')",Nigeria,Benin City,Agbor,"('Agbor', 'Benin City', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,528,Accra,"('Alakple', 'Alakple', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Alakple', 'Alakple', 'Ghana'))",264,Accra,Ghana,Alakple,Alakple,"('Alakple', 'Alakple', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,529,Accra,"('Alakple', 'Alakple', 'Ghana')",1,118.4959765562176,0.169978188200768,0.8884905999999999,5.866573799999999,"('Accra', ('Alakple', 'Alakple', 'Ghana'))",264,"('Alakple', 'Alakple', 'Ghana')",Ghana,Alakple,Alakple,"('Alakple', 'Alakple', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,530,Accra,"('Amawom', 'Owerri', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Amawom', 'Owerri', 'Nigeria'))",265,Accra,Nigeria,Owerri,Amawom,"('Amawom', 'Owerri', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
531,531,Accra,"('Amawom', 'Owerri', 'Nigeria')",1,855.6193210166882,-0.0284428105935967,7.566667,5.466667,"('Accra', ('Amawom', 'Owerri', 'Nigeria'))",265,"('Amawom', 'Owerri', 'Nigeria')",Nigeria,Owerri,Amawom,"('Amawom', 'Owerri', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
532,532,Accra,"('Anambra', 'Anambra', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Anambra', 'Anambra', 'Nigeria'))",266,Accra,Nigeria,Anambra,Anambra,"('Anambra', 'Anambra', 'Nigeria')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
533,533,Accra,"('Anambra', 'Anambra', 'Nigeria')",1,789.6367688305071,0.0746855854492452,6.953184200000001,6.2183136,"('Accra', ('Anambra', 'Anambra', 'Nigeria'))",266,"('Anambra', 'Anambra', 'Nigeria')",Nigeria,Anambra,Anambra,"('Anambra', 'Anambra', 'Nigeria')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
534,534,Accra,"('Anambra', 'Imo State', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Anambra', 'Imo State', 'Nigeria'))",267,Accra,Nigeria,Imo State,Anambra,"('Anambra', 'Imo State', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
535,535,Accra,"('Anambra', 'Imo State', 'Nigeria')",1,789.6367688305071,0.0746855854492452,6.953184200000001,6.2183136,"('Accra', ('Anambra', 'Imo State', 'Nigeria'))",267,"('Anambra', 'Imo State', 'Nigeria')",Nigeria,Imo State,Anambra,"('Anambra', 'Imo State', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
536,536,Accra,"('Anyinam', 'Anyinam', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Anyinam', 'Anyinam', 'Ghana'))",268,Accra,Ghana,Anyinam,Anyinam,"('Anyinam', 'Anyinam', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,537,Accra,"('Anyinam', 'Anyinam', 'Ghana')",1,87.34838422456122,2.0700792859501176,-0.5459096999999999,6.3753992,"('Accra', ('Anyinam', 'Anyinam', 'Ghana'))",268,"('Anyinam', 'Anyinam', 'Ghana')",Ghana,Anyinam,Anyinam,"('Anyinam', 'Anyinam', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,538,Accra,"('Ariaria', 'Aba', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ariaria', 'Aba', 'Nigeria'))",269,Accra,Nigeria,Aba,Ariaria,"('Ariaria', 'Aba', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
539,539,Accra,"('Ariaria', 'Aba', 'Nigeria')",1,837.0124027953822,-0.0594183375305588,7.333333,5.1,"('Accra', ('Ariaria', 'Aba', 'Nigeria'))",269,"('Ariaria', 'Aba', 'Nigeria')",Nigeria,Aba,Ariaria,"('Ariaria', 'Aba', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
540,540,Accra,"('Asante Camp No.1', 'Mampong', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Asante Camp No.1', 'Mampong', 'Ghana'))",270,Accra,Ghana,Mampong,Asante Camp No.1,"('Asante Camp No.1', 'Mampong', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,541,Accra,"('Asante Camp No.1', 'Mampong', 'Ghana')",1,282.3924725369168,2.76602980600389,-2.5434308,6.6176219,"('Accra', ('Asante Camp No.1', 'Mampong', 'Ghana'))",270,"('Asante Camp No.1', 'Mampong', 'Ghana')",Ghana,Mampong,Asante Camp No.1,"('Asante Camp No.1', 'Mampong', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,542,Accra,"('Ashanti Mampong', 'Ashanti Mampong', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashanti Mampong', 'Ashanti Mampong', 'Ghana'))",271,Accra,Ghana,Ashanti Mampong,Ashanti Mampong,"('Ashanti Mampong', 'Ashanti Mampong', 'Ghana')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,543,Accra,"('Ashanti Mampong', 'Ashanti Mampong', 'Ghana')",1,194.7759682001657,2.517581862324769,-1.5971236,6.709127400000001,"('Accra', ('Ashanti Mampong', 'Ashanti Mampong', 'Ghana'))",271,"('Ashanti Mampong', 'Ashanti Mampong', 'Ghana')",Ghana,Ashanti Mampong,Ashanti Mampong,"('Ashanti Mampong', 'Ashanti Mampong', 'Ghana')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
544,544,Accra,"('Atonsu', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Atonsu', 'Kumasi', 'Ghana'))",272,Accra,Ghana,Kumasi,Atonsu,"('Atonsu', 'Kumasi', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
545,545,Accra,"('Atonsu', 'Kumasi', 'Ghana')",1,195.0365156725749,2.458826296338557,-1.5908391000000002,6.654622900000001,"('Accra', ('Atonsu', 'Kumasi', 'Ghana'))",272,"('Atonsu', 'Kumasi', 'Ghana')",Ghana,Kumasi,Atonsu,"('Atonsu', 'Kumasi', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
546,546,Accra,"('Avepozo', 'Lome', 'Togo')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Avepozo', 'Lome', 'Togo'))",273,Accra,Togo,Lome,Avepozo,"('Avepozo', 'Lome', 'Togo')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547,547,Accra,"('Avepozo', 'Lome', 'Togo')",1,175.43301770108278,0.3104486020904114,1.3430000000000002,6.167999999999999,"('Accra', ('Avepozo', 'Lome', 'Togo'))",273,"('Avepozo', 'Lome', 'Togo')",Togo,Lome,Avepozo,"('Avepozo', 'Lome', 'Togo')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
548,548,Accra,"('Bamako', 'Bamako', 'Mali')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bamako', 'Bamako', 'Mali'))",274,Accra,Mali,Bamako,Bamako,"('Bamako', 'Bamako', 'Mali')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
549,549,Accra,"('Bamako', 'Bamako', 'Mali')",1,1156.6672515410378,2.417770739183997,-7.984739136241295,12.61326555,"('Accra', ('Bamako', 'Bamako', 'Mali'))",274,"('Bamako', 'Bamako', 'Mali')",Mali,Bamako,Bamako,"('Bamako', 'Bamako', 'Mali')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
550,550,Accra,"('Banfora', 'Banfora', 'Burkina Faso')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Banfora', 'Banfora', 'Burkina Faso'))",275,Accra,Burkina Faso,Banfora,Banfora,"('Banfora', 'Banfora', 'Burkina Faso')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,551,Accra,"('Banfora', 'Banfora', 'Burkina Faso')",1,758.0865618015846,2.296357797998738,-4.752639,10.642703,"('Accra', ('Banfora', 'Banfora', 'Burkina Faso'))",275,"('Banfora', 'Banfora', 'Burkina Faso')",Burkina Faso,Banfora,Banfora,"('Banfora', 'Banfora', 'Burkina Faso')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,552,Accra,"('Bawah Barracks', 'Tamale', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bawah Barracks', 'Tamale', 'Ghana'))",276,Accra,Ghana,Tamale,Bawah Barracks,"('Bawah Barracks', 'Tamale', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
553,553,Accra,"('Bawah Barracks', 'Tamale', 'Ghana')",1,434.7022239878956,1.7293862176783077,-0.8423985999999999,9.4051992,"('Accra', ('Bawah Barracks', 'Tamale', 'Ghana'))",276,"('Bawah Barracks', 'Tamale', 'Ghana')",Ghana,Tamale,Bawah Barracks,"('Bawah Barracks', 'Tamale', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
554,554,Accra,"('Benin City', 'Benin City', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Benin City', 'Benin City', 'Nigeria'))",277,Accra,Nigeria,Benin City,Benin City,"('Benin City', 'Benin City', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,555,Accra,"('Benin City', 'Benin City', 'Nigeria')",1,652.1365174842014,0.1338506862066726,5.6221058,6.333058599999999,"('Accra', ('Benin City', 'Benin City', 'Nigeria'))",277,"('Benin City', 'Benin City', 'Nigeria')",Nigeria,Benin City,Benin City,"('Benin City', 'Benin City', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556,556,Accra,"('Bimbilla', 'Bimbilla', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bimbilla', 'Bimbilla', 'Ghana'))",278,Accra,Ghana,Bimbilla,Bimbilla,"('Bimbilla', 'Bimbilla', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,557,Accra,"('Bimbilla', 'Bimbilla', 'Ghana')",1,369.80232048737537,1.4875734238021574,0.0557043,8.859349,"('Accra', ('Bimbilla', 'Bimbilla', 'Ghana'))",278,"('Bimbilla', 'Bimbilla', 'Ghana')",Ghana,Bimbilla,Bimbilla,"('Bimbilla', 'Bimbilla', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,558,Accra,"('Bunso', 'Bunso', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bunso', 'Bunso', 'Ghana'))",279,Accra,Ghana,Bunso,Bunso,"('Bunso', 'Bunso', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,559,Accra,"('Bunso', 'Bunso', 'Ghana')",1,74.58635774999445,2.0291021849773,-0.466125,6.28739,"('Accra', ('Bunso', 'Bunso', 'Ghana'))",279,"('Bunso', 'Bunso', 'Ghana')",Ghana,Bunso,Bunso,"('Bunso', 'Bunso', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,560,Accra,"('Calabar', 'Calabar', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Calabar', 'Calabar', 'Nigeria'))",280,Accra,Nigeria,Calabar,Calabar,"('Calabar', 'Calabar', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,561,Accra,"('Calabar', 'Calabar', 'Nigeria')",1,943.7701541229052,-0.0829010382998732,8.3373597,4.9795999,"('Accra', ('Calabar', 'Calabar', 'Nigeria'))",280,"('Calabar', 'Calabar', 'Nigeria')",Nigeria,Calabar,Calabar,"('Calabar', 'Calabar', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
562,562,Accra,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Cocody', 'Abidjan', ""Côte d'Ivoire""))",281,Accra,Ivory Coast,Abidjan,Cocody,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",Unclassified City,Unclassified,City,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
563,563,Accra,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",1,424.7806036775745,-3.055377723268068,-3.994934,5.357367,"('Accra', ('Cocody', 'Abidjan', ""Côte d'Ivoire""))",281,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",Ivory Coast,Abidjan,Cocody,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",Unclassified City,Unclassified,City,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
564,564,Accra,"('Delta', 'Delta', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Delta', 'Delta', 'Nigeria'))",282,Accra,Nigeria,Delta,Delta,"('Delta', 'Delta', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
565,565,Accra,"('Delta', 'Delta', 'Nigeria')",1,701.967240250525,-0.0251527547739797,6.1784167000000005,5.5273061,"('Accra', ('Delta', 'Delta', 'Nigeria'))",282,"('Delta', 'Delta', 'Nigeria')",Nigeria,Delta,Delta,"('Delta', 'Delta', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
566,566,Accra,"('Diffa', 'Diffa', 'Niger')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Diffa', 'Diffa', 'Niger'))",283,Accra,Niger,Diffa,Diffa,"('Diffa', 'Diffa', 'Niger')",Non-Urban Village,Non-Urban,Village,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
567,567,Accra,"('Diffa', 'Diffa', 'Niger')",1,1645.3970761877606,0.5325807789941911,12.6136611,13.313074900000002,"('Accra', ('Diffa', 'Diffa', 'Niger'))",283,"('Diffa', 'Diffa', 'Niger')",Niger,Diffa,Diffa,"('Diffa', 'Diffa', 'Niger')",Non-Urban Village,Non-Urban,Village,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,568,Accra,"('Dosso', 'Dosso', 'Niger')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dosso', 'Dosso', 'Niger'))",284,Accra,Niger,Dosso,Dosso,"('Dosso', 'Dosso', 'Niger')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,569,Accra,"('Dosso', 'Dosso', 'Niger')",1,964.7417187281194,1.1132955412824632,3.621398,13.3336993,"('Accra', ('Dosso', 'Dosso', 'Niger'))",284,"('Dosso', 'Dosso', 'Niger')",Niger,Dosso,Dosso,"('Dosso', 'Dosso', 'Niger')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,570,Accra,"('Ebonyi', 'Ebonyi', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ebonyi', 'Ebonyi', 'Nigeria'))",285,Accra,Nigeria,Ebonyi,Ebonyi,"('Ebonyi', 'Ebonyi', 'Nigeria')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
