,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,out_thm,ID
354,293,Johannesburg,"('Hillbrow', 'Johannesburg', 'South Africa')",5,18.67163689361014,2.22625349226423,28.0483333,-26.1880556,"('Johannesburg', ('Hillbrow', 'Johannesburg', 'South Africa'))",1,146,"('Hillbrow', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Hillbrow,Kin,1.0
355,293,Johannesburg,"('Hillbrow', 'Johannesburg', 'South Africa')",5,18.67163689361014,2.22625349226423,28.0483333,-26.1880556,"('Johannesburg', ('Hillbrow', 'Johannesburg', 'South Africa'))",1,146,"('Hillbrow', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Hillbrow,Work,2.0
356,294,Johannesburg,"('Maputo', 'Maputo', 'Mozambique')",5,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Maputo', 'Maputo', 'Mozambique'))",1,147,Johannesburg,Mozambique,Maputo,Maputo,,
357,295,Johannesburg,"('Maputo', 'Maputo', 'Mozambique')",5,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Maputo', 'Maputo', 'Mozambique'))",1,147,"('Maputo', 'Maputo', 'Mozambique')",Mozambique,Maputo,Maputo,,
358,296,Johannesburg,"('Tembisa', 'Pretoria', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Tembisa', 'Pretoria', 'South Africa'))",1,148,Johannesburg,South Africa,Pretoria,Tembisa,Kin,4.0
359,297,Johannesburg,"('Tembisa', 'Pretoria', 'South Africa')",4,22.972245114557207,-0.4004977562629832,28.2014478,-26.0221753,"('Johannesburg', ('Tembisa', 'Pretoria', 'South Africa'))",1,148,"('Tembisa', 'Pretoria', 'South Africa')",South Africa,Pretoria,Tembisa,Kin,4.0
360,298,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,Johannesburg,South Africa,Johannesburg,Yeoville,(No Answer),4.0
361,298,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,Johannesburg,South Africa,Johannesburg,Yeoville,Housing,1.0
362,298,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,Johannesburg,South Africa,Johannesburg,Yeoville,Kin,1.0
363,299,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,1.211691162528875,-0.1356335270836944,28.0641667,-26.1838889,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,"('Yeoville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Yeoville,(No Answer),4.0
364,299,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,1.211691162528875,-0.1356335270836944,28.0641667,-26.1838889,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,"('Yeoville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Yeoville,Housing,1.0
365,299,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,1.211691162528875,-0.1356335270836944,28.0641667,-26.1838889,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,"('Yeoville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Yeoville,Kin,1.0
366,300,Johannesburg,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",1,150,Johannesburg,Democratic Republic of the Congo,Kinshasa,Kinshasa,,
367,301,Johannesburg,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",3,2658.708601496401,2.0502893894228187,15.3125974,-4.3217055,"('Johannesburg', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",1,150,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kinshasa,Kinshasa,,
368,302,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",1,151,Johannesburg,South Africa,Polokwane,Polokwane,,
369,303,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",3,254.92029542832947,0.8798581122642302,29.4613889,-23.9058333,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",1,151,"('Polokwane', 'Polokwane', 'South Africa')",South Africa,Polokwane,Polokwane,,
370,304,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,Johannesburg,South Africa,Pretoria,Pretoria,Kin,1.0
371,304,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,Johannesburg,South Africa,Pretoria,Pretoria,Work,1.0
372,305,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,58.34789330208944,1.4983392200346266,28.1879444,-25.7459374,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,"('Pretoria', 'Pretoria', 'South Africa')",South Africa,Pretoria,Pretoria,Kin,1.0
373,305,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,58.34789330208944,1.4983392200346266,28.1879444,-25.7459374,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,"('Pretoria', 'Pretoria', 'South Africa')",South Africa,Pretoria,Pretoria,Work,1.0
374,306,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,153,Johannesburg,Ethiopia,Addis Ababa,Addis Ababa,Education,1.0
375,307,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,3456.9856719882296,1.0597971268783932,38.761252500000005,9.0107934,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,153,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa,Education,1.0
376,308,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",1,154,Johannesburg,South Africa,Alberton,Alberton,,
377,309,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,8.825800202074923,1.8769982676700452,28.1270777,-26.2529561,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",1,154,"('Alberton', 'Alberton', 'South Africa')",South Africa,Alberton,Alberton,,
378,310,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",1,155,Johannesburg,South Africa,Germiston,Germiston,,
379,311,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",2,11.206976085850114,1.2748950593209036,28.180556,-26.229444,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",1,155,"('Germiston', 'Germiston', 'South Africa')",South Africa,Germiston,Germiston,,
380,312,Johannesburg,"('Harare', 'Harare', 'Zimbabwe')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Harare', 'Harare', 'Zimbabwe'))",1,156,Johannesburg,Zimbabwe,Harare,Harare,,
381,313,Johannesburg,"('Harare', 'Harare', 'Zimbabwe')",2,884.002749883642,1.1634373897129693,31.045686,-17.831773000000002,"('Johannesburg', ('Harare', 'Harare', 'Zimbabwe'))",1,156,"('Harare', 'Harare', 'Zimbabwe')",Zimbabwe,Harare,Harare,,
382,314,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",1,157,Johannesburg,South Africa,Klerksdorp,Klerksdorp,Work,1.0
383,315,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",2,172.56200597093397,-2.834515940136194,26.6656814,-26.862538300000004,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",1,157,"('Klerksdorp', 'Klerksdorp', 'South Africa')",South Africa,Klerksdorp,Klerksdorp,Work,1.0
384,316,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",1,158,Johannesburg,Zimbabwe,Kwekwe,Kwekwe,,
385,317,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,711.3962345357664,1.2568252881541422,29.8140035,-18.9284366,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",1,158,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",Zimbabwe,Kwekwe,Kwekwe,,
386,318,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",1,159,Johannesburg,Zambia,Lusaka,Lusaka,Kin,1.0
387,319,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,1057.2525744477189,1.5024363047692288,28.2821535,-15.4164488,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",1,159,"('Lusaka', 'Lusaka', 'Zambia')",Zambia,Lusaka,Lusaka,Kin,1.0
388,320,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",1,160,Johannesburg,South Africa,Makhado,Makhado,,
389,321,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",2,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",1,160,"('Makhado', 'Makhado', 'South Africa')",South Africa,Makhado,Makhado,,
390,322,Johannesburg,"('Rosetenville', 'Johannesburg', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Rosetenville', 'Johannesburg', 'South Africa'))",1,161,Johannesburg,South Africa,Johannesburg,Rosetenville,(No Answer),2.0
391,322,Johannesburg,"('Rosetenville', 'Johannesburg', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Rosetenville', 'Johannesburg', 'South Africa'))",1,161,Johannesburg,South Africa,Johannesburg,Rosetenville,Work,1.0
392,323,Johannesburg,"('Rosetenville', 'Johannesburg', 'South Africa')",2,27.29522374586636,-1.4101209171402702,28.049722,-26.205,"('Johannesburg', ('Rosetenville', 'Johannesburg', 'South Africa'))",1,161,"('Rosetenville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Rosetenville,(No Answer),2.0
393,323,Johannesburg,"('Rosetenville', 'Johannesburg', 'South Africa')",2,27.29522374586636,-1.4101209171402702,28.049722,-26.205,"('Johannesburg', ('Rosetenville', 'Johannesburg', 'South Africa'))",1,161,"('Rosetenville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Rosetenville,Work,1.0
394,324,Johannesburg,"('Youville', 'Johannesburg', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Youville', 'Johannesburg', 'South Africa'))",1,162,Johannesburg,South Africa,Johannesburg,Youville,Kin,1.0
395,324,Johannesburg,"('Youville', 'Johannesburg', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Youville', 'Johannesburg', 'South Africa'))",1,162,Johannesburg,South Africa,Johannesburg,Youville,Work,1.0
396,325,Johannesburg,"('Youville', 'Johannesburg', 'South Africa')",2,2.274879769871779,-1.7475468800886256,28.049722,-26.205,"('Johannesburg', ('Youville', 'Johannesburg', 'South Africa'))",1,162,"('Youville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Youville,Kin,1.0
397,325,Johannesburg,"('Youville', 'Johannesburg', 'South Africa')",2,2.274879769871779,-1.7475468800886256,28.049722,-26.205,"('Johannesburg', ('Youville', 'Johannesburg', 'South Africa'))",1,162,"('Youville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Youville,Work,1.0
398,326,Johannesburg,"(' Fourways', ' Fourways', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', (' Fourways', ' Fourways', 'South Africa'))",1,163,Johannesburg,South Africa, Fourways, Fourways,,
399,327,Johannesburg,"(' Fourways', ' Fourways', 'South Africa')",1,7.320956784990286,-1.6721118402375497,28.0038889,-26.005,"('Johannesburg', (' Fourways', ' Fourways', 'South Africa'))",1,163,"(' Fourways', ' Fourways', 'South Africa')",South Africa, Fourways, Fourways,,
400,328,Johannesburg,"('Alexander', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Alexander', 'Johannesburg', 'South Africa'))",1,164,Johannesburg,South Africa,Johannesburg,Alexander,(No Answer),2.0
401,328,Johannesburg,"('Alexander', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Alexander', 'Johannesburg', 'South Africa'))",1,164,Johannesburg,South Africa,Johannesburg,Alexander,Work,1.0
402,329,Johannesburg,"('Alexander', 'Johannesburg', 'South Africa')",1,832.2645250660673,-1.891354713665151,25.4204515,-33.78455170000001,"('Johannesburg', ('Alexander', 'Johannesburg', 'South Africa'))",1,164,"('Alexander', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Alexander,(No Answer),2.0
403,329,Johannesburg,"('Alexander', 'Johannesburg', 'South Africa')",1,832.2645250660673,-1.891354713665151,25.4204515,-33.78455170000001,"('Johannesburg', ('Alexander', 'Johannesburg', 'South Africa'))",1,164,"('Alexander', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Alexander,Work,1.0
404,330,Johannesburg,"('Angola', 'Angola', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Angola', 'Angola', 'Angola'))",1,165,Johannesburg,Angola,Angola,Angola,,
405,331,Johannesburg,"('Angola', 'Angola', 'Angola')",1,1887.9942504459468,2.186439883285744,17.5691241,-11.877576800000002,"('Johannesburg', ('Angola', 'Angola', 'Angola'))",1,165,"('Angola', 'Angola', 'Angola')",Angola,Angola,Angola,,
406,332,Johannesburg,"('Attredgville', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Attredgville', 'Pretoria', 'South Africa'))",1,166,Johannesburg,South Africa,Pretoria,Attredgville,Work,1.0
407,333,Johannesburg,"('Attredgville', 'Pretoria', 'South Africa')",1,26.774383133813696,0.7457256631437084,28.1879444,-25.7459374,"('Johannesburg', ('Attredgville', 'Pretoria', 'South Africa'))",1,166,"('Attredgville', 'Pretoria', 'South Africa')",South Africa,Pretoria,Attredgville,Work,1.0
408,334,Johannesburg,"('Awasa', 'Awasa', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Awasa', 'Awasa', 'Ethiopia'))",1,167,Johannesburg,Ethiopia,Awasa,Awasa,,
409,335,Johannesburg,"('Awasa', 'Awasa', 'Ethiopia')",1,3263.989490161552,1.0577380819422937,38.47861,7.048102900000001,"('Johannesburg', ('Awasa', 'Awasa', 'Ethiopia'))",1,167,"('Awasa', 'Awasa', 'Ethiopia')",Ethiopia,Awasa,Awasa,,
410,336,Johannesburg,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bandal', 'Bandal', 'Democratic Republic of the Congo'))",1,168,Johannesburg,Democratic Republic of the Congo,Bandal,Bandal,,
411,337,Johannesburg,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",1,2451.1339820791422,1.9781873532892424,17.70037,-5.00703,"('Johannesburg', ('Bandal', 'Bandal', 'Democratic Republic of the Congo'))",1,168,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Bandal,Bandal,,
412,338,Johannesburg,"('Bedfordview', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bedfordview', 'Johannesburg', 'South Africa'))",1,169,Johannesburg,South Africa,Johannesburg,Bedfordview,(No Answer),1.0
413,339,Johannesburg,"('Bedfordview', 'Johannesburg', 'South Africa')",1,9.89815972329499,0.0579237465746837,28.1425,-26.1763889,"('Johannesburg', ('Bedfordview', 'Johannesburg', 'South Africa'))",1,169,"('Bedfordview', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Bedfordview,(No Answer),1.0
414,340,Johannesburg,"('Beila', 'Beila', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Beila', 'Beila', 'Mozambique'))",1,170,Johannesburg,Mozambique,Beila,Beila,,
415,341,Johannesburg,"('Beila', 'Beila', 'Mozambique')",1,965.3102885523822,0.6660032215521065,34.841782,-19.828707,"('Johannesburg', ('Beila', 'Beila', 'Mozambique'))",1,170,"('Beila', 'Beila', 'Mozambique')",Mozambique,Beila,Beila,,
416,342,Johannesburg,"('Bergville', 'Bergville', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bergville', 'Bergville', 'South Africa'))",1,171,Johannesburg,South Africa,Bergville,Bergville,,
417,343,Johannesburg,"('Bergville', 'Bergville', 'South Africa')",1,287.6347573188842,-1.036305969886696,29.351667,-28.731111,"('Johannesburg', ('Bergville', 'Bergville', 'South Africa'))",1,171,"('Bergville', 'Bergville', 'South Africa')",South Africa,Bergville,Bergville,,
418,344,Johannesburg,"('Betrams', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Betrams', 'Johannesburg', 'South Africa'))",1,172,Johannesburg,South Africa,Johannesburg,Betrams,(No Answer),1.0
419,345,Johannesburg,"('Betrams', 'Johannesburg', 'South Africa')",1,17.281376831528767,2.278070464847386,28.049722,-26.205,"('Johannesburg', ('Betrams', 'Johannesburg', 'South Africa'))",1,172,"('Betrams', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Betrams,(No Answer),1.0
420,346,Johannesburg,"('Bilene', 'Bilene', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bilene', 'Bilene', 'Mozambique'))",1,173,Johannesburg,Mozambique,Bilene,Bilene,,
421,347,Johannesburg,"('Bilene', 'Bilene', 'Mozambique')",1,573.4328407333085,0.1816813697984445,33.13616268201895,-25.07326245,"('Johannesburg', ('Bilene', 'Bilene', 'Mozambique'))",1,173,"('Bilene', 'Bilene', 'Mozambique')",Mozambique,Bilene,Bilene,,
422,348,Johannesburg,"('Blairgowrie', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Blairgowrie', 'Johannesburg', 'South Africa'))",1,174,Johannesburg,South Africa,Johannesburg,Blairgowrie,,
423,349,Johannesburg,"('Blairgowrie', 'Johannesburg', 'South Africa')",1,8.642681405000786,2.1987091379693378,28.0075,-26.1111111,"('Johannesburg', ('Blairgowrie', 'Johannesburg', 'South Africa'))",1,174,"('Blairgowrie', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Blairgowrie,,
424,350,Johannesburg,"('Blantyre', 'Blantyre', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Blantyre', 'Blantyre', 'Malawi'))",1,175,Johannesburg,Malawi,Blantyre,Blantyre,,
425,351,Johannesburg,"('Blantyre', 'Blantyre', 'Malawi')",1,1251.1767101485336,0.8620538832986955,35.0035694,-15.7862543,"('Johannesburg', ('Blantyre', 'Blantyre', 'Malawi'))",1,175,"('Blantyre', 'Blantyre', 'Malawi')",Malawi,Blantyre,Blantyre,,
426,352,Johannesburg,"('Bloemfontein', 'Bloemfontein', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bloemfontein', 'Bloemfontein', 'South Africa'))",1,176,Johannesburg,South Africa,Bloemfontein,Bloemfontein,Work,1.0
427,353,Johannesburg,"('Bloemfontein', 'Bloemfontein', 'South Africa')",1,355.05923063048914,-2.169773277856956,26.215496,-29.116395,"('Johannesburg', ('Bloemfontein', 'Bloemfontein', 'South Africa'))",1,176,"('Bloemfontein', 'Bloemfontein', 'South Africa')",South Africa,Bloemfontein,Bloemfontein,Work,1.0
428,354,Johannesburg,"('Brits', 'Brits', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Brits', 'Brits', 'South Africa'))",1,177,Johannesburg,South Africa,Brits,Brits,,
429,355,Johannesburg,"('Brits', 'Brits', 'South Africa')",1,38.847842607839546,2.27176464340548,27.7841667,-25.6297222,"('Johannesburg', ('Brits', 'Brits', 'South Africa'))",1,177,"('Brits', 'Brits', 'South Africa')",South Africa,Brits,Brits,,
430,356,Johannesburg,"('Bronkhorstspruit', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bronkhorstspruit', 'Pretoria', 'South Africa'))",1,178,Johannesburg,South Africa,Pretoria,Bronkhorstspruit,Work,1.0
431,357,Johannesburg,"('Bronkhorstspruit', 'Pretoria', 'South Africa')",1,81.88202015228255,0.1471398655729389,28.741389,-25.808056,"('Johannesburg', ('Bronkhorstspruit', 'Pretoria', 'South Africa'))",1,178,"('Bronkhorstspruit', 'Pretoria', 'South Africa')",South Africa,Pretoria,Bronkhorstspruit,Work,1.0
432,358,Johannesburg,"('Bungeni', 'Giyani', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bungeni', 'Giyani', 'South Africa'))",1,179,Johannesburg,South Africa,Giyani,Bungeni,Work,1.0
433,359,Johannesburg,"('Bungeni', 'Giyani', 'South Africa')",1,359.26991596559293,0.8283968587108067,30.1744328,-23.1828512,"('Johannesburg', ('Bungeni', 'Giyani', 'South Africa'))",1,179,"('Bungeni', 'Giyani', 'South Africa')",South Africa,Giyani,Bungeni,Work,1.0
434,360,Johannesburg,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bushbuckridge', 'Bushbuckridge', 'South Africa'))",1,180,Johannesburg,South Africa,Bushbuckridge,Bushbuckridge,,
435,361,Johannesburg,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",1,355.1629168721529,0.2994735891368131,31.067731,-24.83356,"('Johannesburg', ('Bushbuckridge', 'Bushbuckridge', 'South Africa'))",1,180,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",South Africa,Bushbuckridge,Bushbuckridge,,
436,362,Johannesburg,"('Chatwell', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Chatwell', 'Johannesburg', 'South Africa'))",1,181,Johannesburg,South Africa,Johannesburg,Chatwell,(No Answer),1.0
437,363,Johannesburg,"('Chatwell', 'Johannesburg', 'South Africa')",1,27.29522374586636,-1.4101209171402702,28.049722,-26.205,"('Johannesburg', ('Chatwell', 'Johannesburg', 'South Africa'))",1,181,"('Chatwell', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Chatwell,(No Answer),1.0
438,364,Johannesburg,"('Chokwe', 'Chokwe', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Chokwe', 'Chokwe', 'Mozambique'))",1,182,Johannesburg,Mozambique,Chokwe,Chokwe,,
439,365,Johannesburg,"('Chokwe', 'Chokwe', 'Mozambique')",1,557.0966609836294,0.2888733703222583,32.85984723301459,-24.48862045,"('Johannesburg', ('Chokwe', 'Chokwe', 'Mozambique'))",1,182,"('Chokwe', 'Chokwe', 'Mozambique')",Mozambique,Chokwe,Chokwe,,
440,366,Johannesburg,"('Cosmo City', 'Randburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Cosmo City', 'Randburg', 'South Africa'))",1,183,Johannesburg,South Africa,Randburg,Cosmo City,(No Answer),1.0
441,367,Johannesburg,"('Cosmo City', 'Randburg', 'South Africa')",1,12.585987666408368,-2.349937101900378,27.9307566,-26.021935,"('Johannesburg', ('Cosmo City', 'Randburg', 'South Africa'))",1,183,"('Cosmo City', 'Randburg', 'South Africa')",South Africa,Randburg,Cosmo City,(No Answer),1.0
442,368,Johannesburg,"('Dennilton', 'Dennilton', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Dennilton', 'Dennilton', 'South Africa'))",1,184,Johannesburg,South Africa,Dennilton,Dennilton,,
443,369,Johannesburg,"('Dennilton', 'Dennilton', 'South Africa')",1,152.71796120299484,0.6235738595045986,29.168888899999995,-25.265555600000003,"('Johannesburg', ('Dennilton', 'Dennilton', 'South Africa'))",1,184,"('Dennilton', 'Dennilton', 'South Africa')",South Africa,Dennilton,Dennilton,,
444,370,Johannesburg,"('Diepsloot', 'Randburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Diepsloot', 'Randburg', 'South Africa'))",1,185,Johannesburg,South Africa,Randburg,Diepsloot,(No Answer),21.0
445,370,Johannesburg,"('Diepsloot', 'Randburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Diepsloot', 'Randburg', 'South Africa'))",1,185,Johannesburg,South Africa,Randburg,Diepsloot,Kin,1.0
446,371,Johannesburg,"('Diepsloot', 'Randburg', 'South Africa')",1,0.01,3.141592653589793,28.010590500000003,-25.9309502,"('Johannesburg', ('Diepsloot', 'Randburg', 'South Africa'))",1,185,"('Diepsloot', 'Randburg', 'South Africa')",South Africa,Randburg,Diepsloot,(No Answer),21.0
